gen,chromosome size,parameters,runtime,best_child_cost,best_gen
14,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.044817,951.5795083651974,0
15,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.047617,951.5795083651974,0
16,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.050285,951.5795083651974,0
17,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.052798,951.5795083651974,0
18,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.055429,951.5795083651974,0
19,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.057746,951.5795083651974,0
20,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.060031,951.5795083651974,0
21,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.061884,951.5795083651974,0
22,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.063725,951.5795083651974,0
23,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.065452,951.5795083651974,0
24,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.067128,951.5795083651974,0
25,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.069132,951.5795083651974,0
26,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.071179,951.5795083651974,0
27,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.073060,951.5795083651974,0
28,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.075322,951.5795083651974,0
29,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.077219,951.5795083651974,0
30,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.078772,951.5795083651974,0
31,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.080555,951.5795083651974,0
32,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.082797,951.5795083651974,0
33,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.084905,951.5795083651974,0
34,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.086846,951.5795083651974,0
35,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.088674,951.5795083651974,0
36,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.090725,951.5795083651974,0
37,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.092955,951.5795083651974,0
38,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.095472,951.5795083651974,0
39,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.098058,951.5795083651974,0
40,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.100542,951.5795083651974,0
41,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.103012,951.5795083651974,0
42,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.105407,951.5795083651974,0
43,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.107553,951.5795083651974,0
44,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.109609,951.5795083651974,0
45,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.111550,951.5795083651974,0
46,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.113537,951.5795083651974,0
47,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.115429,951.5795083651974,0
48,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.117272,951.5795083651974,0
49,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.119122,951.5795083651974,0
0,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.003327,1011.4968141802678,0
1,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.006555,1011.4968141802678,0
2,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.009903,1011.4968141802678,0
3,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.013122,1011.4968141802678,0
4,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.016349,1011.4968141802678,0
5,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.019490,1002.2766017994561,5
6,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.022617,1002.2766017994561,5
7,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.025819,1002.2766017994561,5
8,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.029016,1002.2766017994561,5
9,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.032176,1002.2766017994561,5
10,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.035322,1002.2766017994561,5
11,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.038496,1002.2766017994561,5
12,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.041597,1002.1175448095009,12
13,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.044753,1002.1175448095009,12
14,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.047953,1002.1175448095009,12
15,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.050953,1002.1175448095009,12
16,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.054042,1002.1175448095009,12
17,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.057169,991.2174028630766,17
18,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.060278,991.2174028630766,17
19,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.063372,990.2074109215739,19
20,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.066465,990.2074109215739,19
21,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.069475,984.8260022261582,21
22,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.072569,984.8260022261582,21
23,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.075619,984.8260022261582,21
24,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.078841,984.8260022261582,21
25,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.081929,984.8260022261582,21
26,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.084962,984.666945236203,26
27,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.087963,984.666945236203,26
28,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.090971,984.666945236203,26
29,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.093908,984.666945236203,26
30,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.096758,984.666945236203,26
31,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.099630,984.666945236203,26
32,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.102588,984.666945236203,26
33,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.105601,984.666945236203,26
34,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.108377,984.666945236203,26
35,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.111203,984.666945236203,26
36,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.113931,984.666945236203,26
37,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.116382,984.666945236203,26
38,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.119030,984.666945236203,26
39,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.121519,984.666945236203,26
40,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.123944,984.666945236203,26
41,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.126432,984.666945236203,26
42,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.128947,984.666945236203,26
43,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.131564,984.666945236203,26
44,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.134161,984.666945236203,26
45,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.136684,984.666945236203,26
46,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.139020,984.666945236203,26
47,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.141496,984.666945236203,26
48,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.144031,984.666945236203,26
49,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.146556,984.666945236203,26
50,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.148866,984.666945236203,26
51,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.151255,984.666945236203,26
52,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.153612,984.666945236203,26
53,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.155892,984.666945236203,26
54,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.158098,984.666945236203,26
55,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.160250,977.8849662644432,55
56,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.162507,977.725909274488,56
57,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.164661,977.725909274488,56
58,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.167078,977.725909274488,56
59,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.169431,977.725909274488,56
60,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.171991,977.725909274488,56
61,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.174617,977.725909274488,56
62,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.177253,977.725909274488,56
63,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.179448,977.725909274488,56
64,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.181707,977.725909274488,56
65,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.183996,977.725909274488,56
66,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.186173,977.725909274488,56
67,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.188188,977.725909274488,56
68,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.190145,977.725909274488,56
69,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.192334,977.725909274488,56
70,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.194511,977.725909274488,56
71,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.196712,977.725909274488,56
72,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.198932,977.725909274488,56
73,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.201148,977.725909274488,56
74,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.203434,977.725909274488,56
75,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.205741,977.725909274488,56
76,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.207801,977.725909274488,56
77,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.209855,977.725909274488,56
78,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.211995,977.725909274488,56
79,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.214348,977.725909274488,56
80,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.216741,977.725909274488,56
81,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.218942,977.725909274488,56
82,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.221078,977.725909274488,56
83,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.223015,977.725909274488,56
84,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.225073,977.725909274488,56
85,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.227087,977.725909274488,56
86,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.229278,977.725909274488,56
87,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.231196,977.725909274488,56
88,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.233259,977.725909274488,56
89,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.235308,977.725909274488,56
90,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.237518,977.725909274488,56
91,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.239849,977.725909274488,56
92,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.242116,977.725909274488,56
93,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.244292,977.725909274488,56
94,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.246525,977.725909274488,56
95,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.248640,977.725909274488,56
96,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.250173,977.725909274488,56
97,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.251609,977.725909274488,56
98,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.252654,977.725909274488,56
99,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.254320,977.725909274488,56
100,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.256451,977.725909274488,56
101,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.259228,977.725909274488,56
102,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.261981,977.725909274488,56
103,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.264688,977.725909274488,56
104,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.267311,977.725909274488,56
105,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.269883,977.725909274488,56
0,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.001588,951.5795083651974,0
1,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.003157,951.5795083651974,0
2,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.004808,951.5795083651974,0
3,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.006384,951.5795083651974,0
4,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.007971,951.5795083651974,0
5,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.009616,951.5795083651974,0
6,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.011184,951.5795083651974,0
7,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.012810,951.5795083651974,0
8,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.014402,951.5795083651974,0
9,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.016005,951.5795083651974,0
10,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.017633,951.5795083651974,0
11,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.019189,951.5795083651974,0
12,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.020794,951.5795083651974,0
13,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.022346,951.5795083651974,0
14,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.023900,951.5795083651974,0
15,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.025436,951.5795083651974,0
16,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.026967,951.5795083651974,0
17,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.028494,951.5795083651974,0
18,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.029992,951.5795083651974,0
19,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.031583,951.5795083651974,0
20,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.033082,951.5795083651974,0
21,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.034625,951.5795083651974,0
22,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.036102,951.5795083651974,0
23,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.037665,951.5795083651974,0
24,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.039200,951.5795083651974,0
25,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.040782,951.5795083651974,0
26,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.042313,951.5795083651974,0
27,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.043865,951.5795083651974,0
28,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.045327,951.5795083651974,0
29,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.046892,951.5795083651974,0
30,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.048407,951.5795083651974,0
31,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.049960,951.5795083651974,0
32,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.051450,951.5795083651974,0
33,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.052961,951.5795083651974,0
34,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.054460,951.5795083651974,0
35,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.055924,951.5795083651974,0
36,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.057433,951.5795083651974,0
37,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.058956,951.5795083651974,0
38,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.060486,951.5795083651974,0
39,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.062054,951.5795083651974,0
40,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.063506,951.5795083651974,0
41,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.064939,951.5795083651974,0
42,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.066272,951.5795083651974,0
43,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.067607,951.5795083651974,0
44,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.068958,951.5795083651974,0
45,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.070274,951.5795083651974,0
46,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.071377,951.5795083651974,0
47,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.072270,951.5795083651974,0
48,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.073242,951.5795083651974,0
49,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': False, 'elite size': 50}",0:00:00.074202,951.5795083651974,0
0,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.002821,973.1980784427947,0
1,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.005909,973.1980784427947,0
2,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.009008,973.1980784427947,0
3,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.012198,945.8970570985973,3
4,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.015201,945.8970570985973,3
5,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.018353,945.8970570985973,3
6,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.021300,945.8970570985973,3
7,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.024311,945.8970570985973,3
8,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.027324,945.8970570985973,3
9,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.030394,945.8970570985973,3
10,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.033392,945.8970570985973,3
11,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.036334,945.8970570985973,3
12,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.039415,945.8970570985973,3
13,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.042431,945.8970570985973,3
14,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.045368,945.8970570985973,3
15,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.048381,945.8970570985973,3
16,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.051356,945.8970570985973,3
17,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.054371,945.8970570985973,3
18,100,"{'prob of mutation': 0.02, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.057202,945.8970570985973,3
